Country/State,City/Region,Group Name,Link,Latitude,Longitude,Merged?,Map Link
,Rexburg,Rexburg Slackline,https://www.facebook.com/groups/467652079955460/,43.82208668,-111.7926236,Yes,"https://www.google.com/maps/@43.822086684924756,-111.79262364489745,15z"
ILLINOIS,Statewide,Illinois Slackliners,https://www.facebook.com/groups/1126736540731993/,40.63313,-89.39853,Yes,"https://www.google.com/maps/@40.63313,-89.39853,15z"
,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,40.070172,-89.4748,No,https://goo.gl/maps/6Fjuzo8RMoufKsfV9
,Statewide,Slacklining in Wisconsin/Illinois,https://www.facebook.com/groups/127047784036439/,40.070116,-89.474636,No,https://goo.gl/maps/TWo5Tyww5y57Kfcp7
,Champaign County,UIUC Slacklife (University of Illinois Urbana-Champaign),www.fb.com/groups/426726324103026,40.11612,-88.272992,No,https://goo.gl/maps/hdRRkx5ozzAZ9aVD8
,Chicago,Chicago Slackliners Association,www.facebook.com/ChicagoSlacklinersAssociation/,41.86411042,-87.66237952,Yes,"https://www.google.com/maps/@41.864110417994624,-87.66237952095905,15z"
,Chicago,Chicago Slackline Society,https://www.facebook.com/groups/ChicagoSlack/,41.86411042,-87.66237952,Yes,"https://www.google.com/maps/@41.864110417994624,-87.66237952095905,15z"
,Decatur,Slackline Decatur,https://www.facebook.com/slacklinedecatur/,39.86053,-88.947785,No,https://goo.gl/maps/3Jf4fTgNTNyXfqhG6
,Evanston,NU Slacklining (Northwestern University),www.fb.com/groups/395498833830380/,42.043913,-87.688508,No,https://goo.gl/maps/jkkeeokDedTtsp6q6
,Normal,ISU Area Slacklining,www.facebook.com/groups/1485541805098345/,40.52768,-88.984127,No,https://goo.gl/maps/xv9ZWBY74WE9PXxe9
INDIANA,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,39.709391,-86.158023,No,https://goo.gl/maps/EiSTKC5NcV4D481W6
,Statewide,Slackliners in the Midwest,https://www.facebook.com/groups/1958427244487364/?hc_location=ufi,39.709408,-86.158313,No,https://goo.gl/maps/sgAqLp46mJjzCTyk6
,Statewide,Indiana Slackline Community,https://www.facebook.com/groups/2608407195838029/,39.709107,-86.158656,No,https://goo.gl/maps/vsjcoB1stbqsRWvQ7
,Statewide,Slackline Indy,https://www.facebook.com/slacklineindy/,39.709041,-86.158345,No,https://goo.gl/maps/Y8feUjsc2U1umvYv6
,Marion,IWU Association of Slacklining (Indiana Wesleyan University),www.fb.com/groups/19177437232/,40.548284,-85.668696,No,https://goo.gl/maps/f24Eu69PnshrnmWA8
,West Lafayette,Purdue Slacklining Club,www.facebook.com/groups/277987682364466/,40.460259,-86.915642,No,https://goo.gl/maps/RMTcE44sExQVpHPQA
IOWA,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,41.95121,-93.485749,No,https://goo.gl/maps/sJv9XTBqcx4gz1Q26
,Cedar Falls,UNI Slackers (University of Northern Iowa),fb.com/groups/427693813934473/,42.532721,-92.449472,No,https://goo.gl/maps/gXh4VYSN9kbZGJts5
,Des Moines,Des Moines Slackers,https://www.facebook.com/groups/1047664528611339/,41.58203156,-93.67943291,Yes,"https://www.google.com/maps/@41.5820315591963,-93.6794329062061,15z"
,Iowa City,Iowa City Slackers,https://www.facebook.com/groups/ICSlack/,41.66578336,-91.53149098,Yes,"https://www.google.com/maps/@41.665783363511565,-91.53149098342334,15z"
KANSAS,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,38.599828,-98.482175,No,https://goo.gl/maps/9d555XeCccK3XNKd9
,Kansas City,Slackline KC,https://www.facebook.com/groups/slacklinekc/,39.09973,-94.57857,Yes,"https://www.google.com/maps/@39.09973,-94.57857,15z"
KENTUCKY,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,37.072481,-85.649174,No,https://goo.gl/maps/QkaPPgFvG3tMuCx2A
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline/,34.30799198,-82.06492231,Yes,"https://www.google.com/maps/@34.3079919786863,-82.0649223101648,15z"
LOUISIANA,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,30.457376,-91.94245,No,https://goo.gl/maps/bKquPShCBa9hFEPu6
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline/,34.30799198,-82.06492231,Yes,"https://www.google.com/maps/@34.3079919786863,-82.0649223101648,15z"
MAINE,Statewide,East Coast Slackliners,www.facebook.com/groups/EastCoastSlackline/,36.99245224,-78.32840665,Yes,"https://www.google.com/maps/@36.9924522382681,-78.3284066494289,15z"
,Portland,Southern Maine Slacklining,www.facebook.com/groups/1484172418502134/,43.66147,-70.25533,Yes,"https://www.google.com/maps/@43.66147,-70.25533,15z"
MARYLAND,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline/,36.99245224,-78.32840665,Yes,"https://www.google.com/maps/@36.9924522382681,-78.3284066494289,15z"
,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,39.340976,-77.115236,No,https://goo.gl/maps/fyudAQG4sePRX6LZ9
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline/,34.30799198,-82.06492231,Yes,"https://www.google.com/maps/@34.3079919786863,-82.0649223101648,15z"
,Washington DC (D.C. Metro),DMV Slackliners,www.facebook.com/groups/dmvslackline/,39.0340351,-77.87560967,Yes,"https://www.google.com/maps/@39.0340350989514,-77.8756096694143,15z"
,Boston,Slackline Boston,https://www.facebook.com/groups/slacklineboston/,42.36008,-71.05888,Yes,"https://www.google.com/maps/@42.36008,-71.05888,15z"
,,Northeastern University Slackliners,https://www.facebook.com/groups/nuslackers/,42.339569,-71.089247,No,https://goo.gl/maps/1P1MYcLaVeaFMc998
,North Shore/Boston,The Slack Pack,https://www.facebook.com/groups/617305884961581/,42.349375,-71.043638,No,https://goo.gl/maps/YadNqLGgw83zY9Kj7
,Salem,Slack Pack,https://www.facebook.com/groups/789600181243585/,38.515455,-75.912436,No,https://goo.gl/maps/owzFx2q3K2awYC2i9
MICHIGAN,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,43.674334,-84.894574,No,https://goo.gl/maps/1RmWEzKuHUyU6t3Z8
,Statewide,SlackChat: Michigan,https://www.facebook.com/groups/450028061708830/,44.31485,-85.60236,Yes,"https://www.google.com/maps/@44.31485,-85.60236,15z"
,Livonia,Livonia Slackers,https://www.facebook.com/groups/346268235529528/,42.404643,-83.376583,No,https://goo.gl/maps/5wqUHJqyojmMQ2qX9
,Traverse City,Slack TC,https://www.facebook.com/groups/slackTC/,44.762231,-85.619685,No,https://goo.gl/maps/iSfB2kmecafe1UkP7
MINNESOTA,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,46.068827,-94.808421,No,https://goo.gl/maps/f8ghYEkEThvZR6WL9
,Minneapolis,MINNslack,https://www.facebook.com/groups/minnslack/,44.96358511,-93.27207413,Yes,"https://www.google.com/maps/@44.96358510646098,-93.27207413243991,15z"
,Twin Cities,Slackline Club UMN,https://www.facebook.com/umnslacklineclub/,44.97541432,-93.23247232,Yes,"https://www.google.com/maps/@44.97541432332255,-93.23247232427732,15z"
,Moorhead,FM Slackers,https://www.facebook.com/groups/200332057010271/,46.864158,-96.745761,No,https://goo.gl/maps/UTxWtVjC1gqKK29Z8
MISSISSIPPI,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,33.245302,-89.577482,No,https://goo.gl/maps/EuCwH8ahsReLbryr7
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline/,34.30799198,-82.06492231,Yes,"https://www.google.com/maps/@34.3079919786863,-82.0649223101648,15z"
MISSOURI,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,38.332859,-92.324551,No,https://goo.gl/maps/LhBUKRKy8ZqCBuMf7
,Kansas City,Slackline KC,https://www.facebook.com/groups/slacklinekc/,39.09973,-94.57857,Yes,"https://www.google.com/maps/@39.09973,-94.57857,15z"
,Kansas City,Slackline Fundamentals KC,https://www.facebook.com/groups/1855920687971735/,39.032137,-94.535252,No,https://goo.gl/maps/NfoGv1dST4ZuGw6H9
,St. Charles,St. Charles Slacklife,https://www.facebook.com/groups/839857182720886/,38.790798,-90.504344,No,https://goo.gl/maps/5voeWseMdjKwtKgf9
,St. Louis,Slackline STL,https://www.facebook.com/groups/335648746489189/,38.636727,-90.23798,No,https://goo.gl/maps/C3k4yGzHMgZTaSsV8
MONTANA,Bozeman,Bozeman Slackline Club,www.facebook.com/groups/bozemanslacklineclub/,45.68623526,-111.0422736,Yes,"https://www.google.com/maps/@45.686235263980905,-111.04227357071088,15z"
,Missoula,Missoula Slackline Club,www.facebook.com/groups/315305161844098/,46.872686,-113.998007,No,https://goo.gl/maps/njXiSpNhHmdgzmcc9
NEBRASKA,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,41.518615,-99.43768,No,https://goo.gl/maps/E2Vp6WXjPQzWrAxeA
,Kearney,"Slackline, Kearney N.E. and surroundings",www.fb.com/groups/222660838071007,40.709475,-99.085095,No,https://goo.gl/maps/yZ8oH2BnRjCQYztz6
,Lincoln,UNL Slackers (University of Nebraska),www.fb.com/groups/2316322505/,40.822352,-96.67323,No,https://goo.gl/maps/UovbnH74ydbLLA4G7
,Omaha,Slackline Omaha,www.facebook.com/groups/190703191303050/,41.273198,-96.016715,No,https://goo.gl/maps/bSsUdUiByFGc8Tt87
NEVADA,Statewide,Nevada Slack,https://www.facebook.com/groups/nevada.slack/,39.708459,-116.978975,No,https://goo.gl/maps/KsQoXL589ttx5WML6
,Las Vegas,LV Slackline Group,https://www.facebook.com/groups/522046384501227/,36.206439,115.256757,No,https://goo.gl/maps/PwPtdPB2GMwT6s829
,Las Vegas,Vegas Slacklife,https://www.facebook.com/groups/798358306957010/,36.19480613,-115.4239967,Yes,"https://www.google.com/maps/@36.1948061275061,-115.42399674615,15z"
,Reno,Reno/Tahoe Slackline Acro Fire Flow Jams,www.fb.com/groups/612682902251008/,39.486608,-119.796116,No,https://goo.gl/maps/drqC6SP9QLbKqk968
NEW HAMPSHIRE,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline/,36.99245224,-78.32840665,Yes,"https://www.google.com/maps/@36.9924522382681,-78.3284066494289,15z"
,Statewide,Slackline New Hampshire,https://www.facebook.com/groups/1166901753336363/,43.19385,-71.5724,Yes,"https://www.google.com/maps/@43.19385,-71.5724,15z"
,Concord,Concord Slackliners,https://www.facebook.com/groups/360781523976874/,43.205071,-71.538583,No,https://goo.gl/maps/p2ZCVT7Pg65xzpbV7
NEW JERSEY,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline/,36.99245224,-78.32840665,Yes,"https://www.google.com/maps/@36.9924522382681,-78.3284066494289,15z"
,Statewide,Slackline NJ,https://www.facebook.com/groups/406022506417319/,40.16054416,-74.38660383,Yes,"https://www.google.com/maps/@40.1605441558695,-74.38660383112763,15z"
,Statewide,Central NJ - Peppermint Slacks,https://www.facebook.com/groups/139161909830436/,39.647594,-74.702296,No,https://goo.gl/maps/jHDAGqec5Qt9gSVv7
NEW MEXICO,Statewide,Slacklife New Mexico,https://www.facebook.com/groups/1051972498178316/,34.52367156,-106.0538385,Yes,"https://www.google.com/maps/@34.5236715565207,-106.053838466468,15z"
,Albuquerque,Albuquerque Slackliners,https://www.facebook.com/groups/211673588902938/,35.116635,-106.678794,No,https://goo.gl/maps/Xmm9DZVWrPBs5p2g7
NEW YORK,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline,36.99245224,-78.32840665,Yes,"https://www.google.com/maps/@36.9924522382681,-78.3284066494289,15z"
,New York City,City Slackers NYC,https://www.facebook.com/groups/cityslackersNYC/,40.730857,-73.990662,No,https://goo.gl/maps/TiRAc5iGuCgkhiBk8
,New York City,NYC Slackliners,https://www.facebook.com/groups/469357513094071/,40.71278,-74.00594,Yes,"https://www.google.com/maps/@40.71278,-74.00594,15z"
,New York City,Slackline New York,https://www.facebook.com/groups/387669981318242/,40.759951,-73.983851,No,https://goo.gl/maps/ed9E48H1cFHgXuto7
,Hudson Valley,Hudson Valley Slackline,www.fb.com/groups/1592052381051309/,41.9209,-73.96129,Yes,"https://www.google.com/maps/@41.9209,-73.96129,15z"
,Plattsburgh,Platty Slack (SUNY Plattsburgh),https://www.facebook.com/groups/plattyslack/,44.693367,-73.461882,No,https://goo.gl/maps/LH5RCeEXmzieBvAS8
,Buffalo,Buffalo Slackline,https://www.facebook.com/groups/1758353207780274/,42.90108766,-78.85144156,Yes,"https://www.google.com/maps/@42.90108766250282,-78.85144156220801,15z"
NORTH CAROLINA,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline/,36.99245224,-78.32840665,Yes,"https://www.google.com/maps/@36.9924522382681,-78.3284066494289,15z"
,Statewide,North Carolina Slackline,https://www.facebook.com/groups/900757666699247/,35.73634,-79.872058,No,https://goo.gl/maps/fbyPdhDya7dqu8Kk7
,Statewide,Slacklife NC,https://www.facebook.com/groups/430003817164446/,35.535267,-79.563608,No,https://goo.gl/maps/bc9Ak9Tj4bxKnnEj7
,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,35.544193,-79.483942,No,https://goo.gl/maps/wNuasFDWWzpHKArv7
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline/,34.30799198,-82.06492231,Yes,"https://www.google.com/maps/@34.3079919786863,-82.0649223101648,15z"
,Asheville,Slack-Librium,https://www.facebook.com/SlackLibrium/,35.60949688,-82.54832204,Yes,"https://www.google.com/maps/@35.60949688146894,-82.5483220424213,15z"
,Asheville,Asheville Slackliners,https://www.facebook.com/groups/ashevilleslackliners/,35.59506,-82.55148,Yes,"https://www.google.com/maps/@35.59506,-82.55148,15z"
NORTH DAKOTA,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,47.169463,-100.35679,No,https://goo.gl/maps/rGHDvYgq6Nw15tGQ6
,Fargo,FM Slackers,https://www.facebook.com/groups/200332057010271/,46.878504,-96.789741,No,https://goo.gl/maps/Wd8XpoNQdGvrERt47
OHIO,Statewide,Mid-Ohio Valley AcroYoga and Slacklining,www.fb.com/groups/ohiovalleyacroyoga/,40.327986,-83.180403,No,https://goo.gl/maps/AkgQnBpis8Zst89g9
,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,40.429669,-82.789057,No,https://goo.gl/maps/bzuJUyGj3J9H59X2A
,Statewide,Ohio Highliners,https://www.facebook.com/groups/Ohiohighliners/,40.41214034,-82.76155106,Yes,"https://www.google.com/maps/@40.41214033885058,-82.76155105724719,15z"
,Statewide,Slacklining Northern Ohio,https://www.facebook.com/gpslacking/,40.277511,-82.434268,No,https://goo.gl/maps/4rWgagusB84EoWcX7
,Cincinnati,Cincinnati Slack N’ Climb,https://www.facebook.com/groups/374677945914925/,39.099265,-84.51791,No,https://goo.gl/maps/rAbiuoeLcYZWXxJk6
,Cincinnati,UC Slacklining,https://www.facebook.com/groups/292595357523645/,39.11175916,-84.50270221,Yes,"https://www.google.com/maps/@39.11175915543768,-84.50270221040266,15z"
,Columbus,OSU Slackliners (Ohio State University),www.fb.com/groups/107954635957548/,39.96117,-82.99879,Yes,"https://www.google.com/maps/@39.96117,-82.99879,15z"
,Oxford,Miami Slacklining (Miami university),www.facebook.com/groups/miamislackers/,39.50987589,-84.7384294,Yes,"https://www.google.com/maps/@39.50987588920074,-84.7384293986764,15z"
OKLAHOMA,Statewide,Slackline Oklahoma,www.facebook.com/groups/slacklineoklahoma/,35.708436,-97.152001,No,https://goo.gl/maps/v2nWV7F88yYDeo8y8
,Norman,Sooner Slackliners (University of Oklahama),www.fb.com/groups/103038393193462,35.205742,-97.43597,No,https://goo.gl/maps/fniQvmaZpL7HTKdHA
OREGON,Statewide,"NW slackline (Seattle, Portland, Olympia, Tacoma, Vancouver)",fb.com/groups/nwslackline/,47.60621,-122.3321,Yes,"https://www.google.com/maps/@47.60621,-122.3321,15z"
,Eugene,Eugene Slackers,https://www.facebook.com/groups/577767668937573/,44.05207,-123.0868,Yes,"https://www.google.com/maps/@44.05207,-123.0868,15z"
,Portland,Portland Slackliners,https://www.facebook.com/groups/1468961823430601/,45.509204,-122.654097,No,https://goo.gl/maps/PYNGoquZiNv4S6JcA
,Portland,Slackline Portland,https://www.facebook.com/groups/1587554714872016/,45.510195,-122.644422,No,https://goo.gl/maps/1ctf5becZA5s5zc66
,Smith Rock/Bend,Central Oregon Slackline,www.fb.com/groups/CentralOregonSlackline/,44.36824,-121.1406,Yes,"https://www.google.com/maps/@44.36824,-121.1406,15z"
,Southern Oregon/Nor Ca,Jefferson State Slacklines,www.fb.com/groups/174066186303076/,38.83752,-120.8958,Yes,"https://www.google.com/maps/@38.83752,-120.8958,15z"
,Columbia Gorge/Hood River,Slackliners of the Columbia Gorge,https://www.facebook.com/groups/523153325226630,45.697335,-121.540043,No,https://goo.gl/maps/Gfht6wvgo2UU3EDx8
PENNSYLVANIA,Statewide,PA Slackers,www.facebook.com/groups/374828849224910/?ref=br_rs,40.50004,-78.016187,No,https://goo.gl/maps/7RGGWSPhPSADDBtX6
,State College,Happy Valley Slackers,https://www.facebook.com/groups/1624487294497613/,40.79172,-77.860276,No,https://goo.gl/maps/HxWdq7SKmnS5pxZV6
,Philadelphia,Philly Slackers,https://www.facebook.com/groups/1155231911207612/,39.950654,-75.165286,Yes,"https://www.google.com/maps/@39.95591977232371,-75.16292296790807,15z"
,Pittsburgh,Slackline Pittsburgh,https://www.facebook.com/groups/79699399846/,40.446887,-79.985876,No,https://goo.gl/maps/BvJAmrUKMT7oKjDF9
,Pittsburgh,Steel City Slackers,https://www.facebook.com/SteelCitySlackers/,40.439029,-79.997766,No,https://goo.gl/maps/oz25uKUM4b6Vx5Rd9
,Swarthmore,SwatSlackerz,https://www.facebook.com/groups/511020135618606/,39.90684,-75.35565,Yes,"https://www.google.com/maps/@39.90684,-75.35565,15z"
,West Chester,WCU Slackline Society (West Chester University),www.fb.com/groups/472937362760911,39.95158353,-75.59758456,Yes,"https://www.google.com/maps/@39.951583531083315,-75.59758456179036,15z"
RHODE ISLAND,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline/,36.99245224,-78.32840665,Yes,"https://www.google.com/maps/@36.9924522382681,-78.3284066494289,15z"
SOUTH CAROLINA,Statewide,East Coast Slackliners,https://www.facebook.com/groups/EastCoastSlackline,36.99245224,-78.32840665,Yes,"https://www.google.com/maps/@36.9924522382681,-78.3284066494289,15z"
,Statewide,South Carolina Slackline,https://www.facebook.com/groups/SouthCarolinaSlackline,33.83608,-81.16373,Yes,"https://www.google.com/maps/@33.83608,-81.16373,15z"
,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,33.546702,-80.78948,No,https://goo.gl/maps/jSbrjr4TQD3jfhAF9
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline/,34.30799198,-82.06492231,Yes,"https://www.google.com/maps/@34.3079919786863,-82.0649223101648,15z"
,Tigerville,NGU Slackers (North Greenville University),www.fb.com/groups/1459224751051978,35.068968,-82.370463,No,https://goo.gl/maps/JvwCogLSHvHiXYk29
SOUTH DAKOTA,Statewide,Midwest Slackers,https://www.facebook.com/groups/307540986256248/,44.134518,-100.355716,No,https://goo.gl/maps/pov5ExmUjeN3F6V26
TENNESSEE,Statewide,Southeast Slackline,https://www.facebook.com/SoutheastSlackline/,35.910414,-86.593022,No,https://goo.gl/maps/NAXwCeS8NdRDeS3M9
,Statewide,South East Slackliners,https://www.facebook.com/groups/SouthEastSlackline,34.30799198,-82.06492231,Yes,"https://www.google.com/maps/@34.3079919786863,-82.0649223101648,15z"
,Nashville,"Slack Camp, Nashville",https://www.facebook.com/groups/1427277687360874/,36.146153,-86.805163,No,https://goo.gl/maps/cqb1pJqg8JtHLJnSA
,Nashville,Slackline Nashville,https://www.facebook.com/groups/1427277687360874/,36.145209,-86.784041,No,https://goo.gl/maps/3eQu3nRLV34mjVcQ8
TEXAS,Dallas,Dallas Slackline,https://www.facebook.com/groups/387496084670130/,32.748266,-96.802562,No,https://goo.gl/maps/E4cen381zT7yjoxr6
,Denton,Denton Slacklining,https://www.facebook.com/groups/190828361022574/,33.22235,-97.124873,No,https://goo.gl/maps/cLHBGKy65w9dAiDs7
